Date,Open,High,Low,Close,Adj Close,Volume
1988-07-01,126.000000,126.000000,126.000000,126.000000,35.174236,0
1988-07-04,126.000000,126.000000,126.000000,126.000000,35.174236,0
1988-07-05,128.000000,128.000000,128.000000,128.000000,35.732571,0
1988-07-06,131.500000,131.500000,131.500000,131.500000,36.709641,0
1988-07-07,130.500000,130.500000,130.500000,130.500000,36.430473,0
1988-07-08,132.500000,132.500000,132.500000,132.500000,36.988792,0
1988-07-11,132.500000,132.500000,132.500000,132.500000,36.988792,0
1988-07-12,130.000000,130.000000,130.000000,130.000000,36.290894,0
1988-07-13,130.000000,130.000000,130.000000,130.000000,36.290894,0
1988-07-14,129.000000,129.000000,129.000000,129.000000,36.011730,0
1988-07-15,129.000000,129.000000,129.000000,129.000000,36.011730,0
1988-07-18,130.000000,130.000000,130.000000,130.000000,36.290894,0
1988-07-19,129.000000,129.000000,129.000000,129.000000,36.011730,0
1988-07-20,132.500000,132.500000,132.500000,132.500000,36.988792,0
1988-07-21,131.000000,131.000000,131.000000,131.000000,36.570042,0
1988-07-22,128.500000,128.500000,128.500000,128.500000,35.872147,0
1988-07-25,129.000000,129.000000,129.000000,129.000000,36.011730,0
1988-07-26,128.500000,128.500000,128.500000,128.500000,35.872147,0
1988-07-27,129.000000,129.000000,129.000000,129.000000,36.011730,0
1988-07-28,128.750000,128.750000,128.750000,128.750000,35.941936,0
1988-07-29,129.750000,129.750000,129.750000,129.750000,36.221092,0
1988-08-01,130.000000,130.000000,130.000000,130.000000,36.290894,0
1988-08-02,129.500000,129.500000,129.500000,129.500000,36.151310,0
1988-08-03,129.750000,129.750000,129.750000,129.750000,36.221092,0
1988-08-04,129.500000,129.500000,129.500000,129.500000,36.151310,0
1988-08-05,129.000000,129.000000,129.000000,129.000000,36.011730,0
1988-08-08,128.500000,128.500000,128.500000,128.500000,35.872147,0
1988-08-09,130.000000,130.000000,130.000000,130.000000,36.290894,0
1988-08-10,127.750000,127.750000,127.750000,127.750000,35.662773,0
1988-08-11,129.500000,129.500000,129.500000,129.500000,36.151310,0
1988-08-12,129.500000,129.500000,129.500000,129.500000,36.151310,0
1988-08-15,123.500000,123.500000,123.500000,123.500000,34.476337,0
1988-08-16,123.500000,123.500000,123.500000,123.500000,34.476337,0
