Date,Open,High,Low,Close,Adj Close,Volume
01/07/1988,66.972,66.972,66.972,66.972,10.279276,0
04/07/1988,66.147003,66.147003,66.147003,66.147003,10.152647,0
05/07/1988,66.972,66.972,66.972,66.972,10.279276,0
06/07/1988,68.456001,68.456001,68.456001,68.456001,10.507048,0
07/07/1988,67.630997,67.630997,67.630997,67.630997,10.380424,0
08/07/1988,67.630997,67.630997,67.630997,67.630997,10.380424,0
11/07/1988,67.630997,67.630997,67.630997,67.630997,10.380424,0
12/07/1988,68.456001,68.456001,68.456001,68.456001,10.507048,0
13/07/1988,69.611,69.611,69.611,69.611,10.684325,0
14/07/1988,68.786003,68.786003,68.786003,68.786003,10.557699,0
15/07/1988,68.125999,68.125999,68.125999,68.125999,10.456398,0
18/07/1988,68.456001,68.456001,68.456001,68.456001,10.507048,0
19/07/1988,68.950996,68.950996,68.950996,68.950996,10.583021,0
20/07/1988,68.950996,68.950996,68.950996,68.950996,10.583021,0
21/07/1988,69.776001,69.776001,69.776001,69.776001,10.709647,0
22/07/1988,68.950996,68.950996,68.950996,68.950996,10.583021,0
25/07/1988,68.456001,68.456001,68.456001,68.456001,10.507048,0
26/07/1988,68.456001,68.456001,68.456001,68.456001,10.507048,0
27/07/1988,67.630997,67.630997,67.630997,67.630997,10.380424,0
28/07/1988,66.476997,66.476997,66.476997,66.476997,10.203299,0
29/07/1988,66.806999,66.806999,66.806999,66.806999,10.253951,0
01/08/1988,66.147003,66.147003,66.147003,66.147003,10.152647,0
02/08/1988,65.652,65.652,65.652,65.652,10.076674,0
03/08/1988,65.982002,65.982002,65.982002,65.982002,10.127326,0
04/08/1988,66.806999,66.806999,66.806999,66.806999,10.253951,0
05/08/1988,67.960999,67.960999,67.960999,67.960999,10.431072,0
08/08/1988,68.456001,68.456001,68.456001,68.456001,10.507048,0
09/08/1988,67.630997,67.630997,67.630997,67.630997,10.380424,0
10/08/1988,67.136002,67.136002,67.136002,67.136002,10.304445,0
11/08/1988,66.476997,66.476997,66.476997,66.476997,10.203299,0
12/08/1988,66.476997,66.476997,66.476997,66.476997,10.203299,0
15/08/1988,65.487,65.487,65.487,65.487,10.051348,0
16/08/1988,66.476997,66.476997,66.476997,66.476997,10.203299,0
17/08/1988,67.301003,67.301003,67.301003,67.301003,10.329768,0
18/08/1988,67.466003,67.466003,67.466003,67.466003,10.355097,0
19/08/1988,68.125999,68.125999,68.125999,68.125999,10.456398,0
22/08/1988,67.630997,67.630997,67.630997,67.630997,10.380424,0
23/08/1988,66.806999,66.806999,66.806999,66.806999,10.253951,0
24/08/1988,67.136002,67.136002,67.136002,67.136002,10.304445,0
25/08/1988,66.147003,66.147003,66.147003,66.147003,10.152647,0
26/08/1988,65.156998,65.156998,65.156998,65.156998,10.000698,0
29/08/1988,65.156998,65.156998,65.156998,65.156998,10.000698,0
30/08/1988,65.156998,65.156998,65.156998,65.156998,10.000698,0
31/08/1988,65.817001,65.817001,65.817001,65.817001,10.101999,0
01/09/1988,64.497002,64.497002,64.497002,64.497002,9.899397,0
02/09/1988,65.487,65.487,65.487,65.487,10.051348,0
05/09/1988,64.991997,64.991997,64.991997,64.991997,9.975369,0
06/09/1988,65.321999,65.321999,65.321999,65.321999,10.026019,0
07/09/1988,65.321999,65.321999,65.321999,65.321999,10.026019,0
08/09/1988,64.662003,64.662003,64.662003,64.662003,9.924723,0
09/09/1988,64.662003,64.662003,64.662003,64.662003,9.924723,0
12/09/1988,64.991997,64.991997,64.991997,64.991997,9.975369,0
13/09/1988,64.991997,64.991997,64.991997,64.991997,9.975369,0
14/09/1988,65.156998,65.156998,65.156998,65.156998,10.000698,0
15/09/1988,65.156998,65.156998,65.156998,65.156998,10.000698,0
16/09/1988,64.662003,64.662003,64.662003,64.662003,9.924723,0
19/09/1988,64.991997,64.991997,64.991997,64.991997,9.975369,0
20/09/1988,65.817001,65.817001,65.817001,65.817001,10.101999,0
21/09/1988,65.487,65.487,65.487,65.487,10.051348,0
22/09/1988,64.991997,64.991997,64.991997,64.991997,9.975369,0
23/09/1988,65.487,65.487,65.487,65.487,10.051348,0
26/09/1988,65.321999,65.321999,65.321999,65.321999,10.026019,0
27/09/1988,66.476997,66.476997,66.476997,66.476997,10.203299,0
28/09/1988,67.795998,67.795998,67.795998,67.795998,10.405749,0
29/09/1988,69.115997,69.115997,69.115997,69.115997,10.608348,0
30/09/1988,69.115997,69.115997,69.115997,69.115997,10.608348,0
03/10/1988,68.456001,68.456001,68.456001,68.456001,10.507048,0
04/10/1988,68.291,68.291,68.291,68.291,10.481727,0
05/10/1988,68.621002,68.621002,68.621002,68.621002,10.532372,0
06/10/1988,69.115997,69.115997,69.115997,69.115997,10.608348,0
07/10/1988,69.611,69.611,69.611,69.611,10.684325,0
10/10/1988,69.941002,69.941002,69.941002,69.941002,10.734973,0
11/10/1988,69.941002,69.941002,69.941002,69.941002,10.734973,0
12/10/1988,68.786003,68.786003,68.786003,68.786003,10.557699,0
13/10/1988,69.611,69.611,69.611,69.611,10.684325,0
14/10/1988,70.106003,70.106003,70.106003,70.106003,10.760302,0
17/10/1988,70.435997,70.435997,70.435997,70.435997,10.810948,0
18/10/1988,69.611,69.611,69.611,69.611,10.684325,0
19/10/1988,69.776001,69.776001,69.776001,69.776001,10.709647,0
20/10/1988,70.764999,70.764999,70.764999,70.764999,10.861446,0
21/10/1988,70.764999,70.764999,70.764999,70.764999,10.861446,0
24/10/1988,70.435997,70.435997,70.435997,70.435997,10.810948,0
25/10/1988,68.786003,68.786003,68.786003,68.786003,10.557699,0
26/10/1988,68.621002,68.621002,68.621002,68.621002,10.532372,0
27/10/1988,68.125999,68.125999,68.125999,68.125999,10.456398,0
28/10/1988,68.125999,68.125999,68.125999,68.125999,10.456398,0
31/10/1988,67.960999,67.960999,67.960999,67.960999,10.431072,0
01/11/1988,67.630997,67.630997,67.630997,67.630997,10.380424,0
02/11/1988,67.466003,67.466003,67.466003,67.466003,10.355097,0
03/11/1988,67.466003,67.466003,67.466003,67.466003,10.355097,0
04/11/1988,67.466003,67.466003,67.466003,67.466003,10.355097,0
07/11/1988,66.641998,66.641998,66.641998,66.641998,10.228624,0
08/11/1988,67.301003,67.301003,67.301003,67.301003,10.329768,0
09/11/1988,66.641998,66.641998,66.641998,66.641998,10.228624,0
10/11/1988,66.641998,66.641998,66.641998,66.641998,10.228624,0
11/11/1988,66.147003,66.147003,66.147003,66.147003,10.152647,0
14/11/1988,66.972,66.972,66.972,66.972,10.279276,0
15/11/1988,67.466003,67.466003,67.466003,67.466003,10.355097,0
16/11/1988,67.960999,67.960999,67.960999,67.960999,10.431072,0
17/11/1988,68.456001,68.456001,68.456001,68.456001,10.507048,0
18/11/1988,68.456001,68.456001,68.456001,68.456001,10.507048,0
21/11/1988,68.456001,68.456001,68.456001,68.456001,10.507048,0
22/11/1988,68.786003,68.786003,68.786003,68.786003,10.557699,0
23/11/1988,69.445999,69.445999,69.445999,69.445999,10.658998,0
24/11/1988,68.950996,68.950996,68.950996,68.950996,10.583021,0
25/11/1988,67.960999,67.960999,67.960999,67.960999,10.431072,0
28/11/1988,68.125999,68.125999,68.125999,68.125999,10.456398,0
29/11/1988,68.950996,68.950996,68.950996,68.950996,10.583021,0
30/11/1988,69.445999,69.445999,69.445999,69.445999,10.658998,0
01/12/1988,68.456001,68.456001,68.456001,68.456001,10.507048,0
02/12/1988,67.795998,67.795998,67.795998,67.795998,10.405749,0
05/12/1988,67.301003,67.301003,67.301003,67.301003,10.329768,0
06/12/1988,67.466003,67.466003,67.466003,67.466003,10.355097,0
07/12/1988,67.136002,67.136002,67.136002,67.136002,10.304445,0
08/12/1988,66.806999,66.806999,66.806999,66.806999,10.253951,0
09/12/1988,66.476997,66.476997,66.476997,66.476997,10.203299,0
12/12/1988,66.311996,66.311996,66.311996,66.311996,10.177974,0
13/12/1988,66.641998,66.641998,66.641998,66.641998,10.228624,0
14/12/1988,67.466003,67.466003,67.466003,67.466003,10.355097,0
15/12/1988,68.456001,68.456001,68.456001,68.456001,10.507048,0
16/12/1988,69.280998,69.280998,69.280998,69.280998,10.633676,0
19/12/1988,68.786003,68.786003,68.786003,68.786003,10.557699,0
20/12/1988,69.115997,69.115997,69.115997,69.115997,10.608348,0
21/12/1988,68.621002,68.621002,68.621002,68.621002,10.532372,0
22/12/1988,67.630997,67.630997,67.630997,67.630997,10.380424,0
23/12/1988,67.795998,67.795998,67.795998,67.795998,10.405749,0
26/12/1988,67.795998,67.795998,67.795998,67.795998,10.405749,0
27/12/1988,67.795998,67.795998,67.795998,67.795998,10.405749,0
28/12/1988,67.630997,67.630997,67.630997,67.630997,10.380424,0
29/12/1988,67.301003,67.301003,67.301003,67.301003,10.329768,0
30/12/1988,66.972,66.972,66.972,66.972,10.279276,0
02/01/1989,66.972,66.972,66.972,66.972,10.279276,0
