Date,Open,High,Low,Close,Adj Close,Volume
22/07/1997,193.671997,193.671997,193.671997,193.671997,90.382446,7495541
23/07/1997,193.671997,193.671997,193.671997,193.671997,90.382446,4587603
24/07/1997,193.671997,193.671997,193.671997,193.671997,90.382446,5873610
25/07/1997,193.671997,193.671997,193.671997,193.671997,90.382446,2907291
28/07/1997,194.110992,194.110992,194.110992,194.110992,90.587326,2097332
29/07/1997,194.110992,194.110992,194.110992,194.110992,90.587326,3884867
30/07/1997,194.110992,194.110992,194.110992,194.110992,90.587326,320666
31/07/1997,194.987,194.987,194.987,194.987,90.996147,1887705
01/08/1997,195.863007,195.863007,195.863007,195.863007,91.404953,1501590
04/08/1997,195.863007,195.863007,195.863007,195.863007,91.404953,2085004
05/08/1997,196.300995,196.300995,196.300995,196.300995,91.609367,1128721
06/08/1997,197.615997,197.615997,197.615997,197.615997,92.223045,2609398
07/08/1997,199.807007,199.807007,199.807007,199.807007,93.245537,2480400
08/08/1997,205.503006,205.503006,205.503006,205.503006,95.903748,6590828
11/08/1997,208.132004,208.132004,208.132004,208.132004,97.130638,1069779
12/08/1997,207.255997,207.255997,207.255997,207.255997,96.721802,479386
13/08/1997,206.378998,206.378998,206.378998,206.378998,96.312561,588400
14/08/1997,205.503006,205.503006,205.503006,205.503006,95.903748,1707671
15/08/1997,205.065002,205.065002,205.065002,205.065002,95.699318,1315781
18/08/1997,205.065002,205.065002,205.065002,205.065002,95.699318,5025752
19/08/1997,212.076004,212.076004,212.076004,212.076004,98.971214,8772173
20/08/1997,215.580994,215.580994,215.580994,215.580994,100.606888,6918558
21/08/1997,215.580994,215.580994,215.580994,215.580994,100.606888,2215824
22/08/1997,216.457001,216.457001,216.457001,216.457001,101.015724,10777299
25/08/1997,216.457001,216.457001,216.457001,216.457001,101.015724,0
26/08/1997,212.076004,212.076004,212.076004,212.076004,98.971214,5135159
27/08/1997,217.334,217.334,217.334,217.334,101.425018,5553744
28/08/1997,216.457001,216.457001,216.457001,216.457001,101.015724,14969252
29/08/1997,210.322998,210.322998,210.322998,210.322998,98.153122,11244317
01/09/1997,211.636993,211.636993,211.636993,211.636993,98.766327,3383943
02/09/1997,211.636993,211.636993,211.636993,211.636993,98.766327,7611756
03/09/1997,213.828003,213.828003,213.828003,213.828003,99.788811,11104199
04/09/1997,212.076004,212.076004,212.076004,212.076004,98.971214,9613236
05/09/1997,210.761002,210.761002,210.761002,210.761002,98.357521,4182306
08/09/1997,211.199005,211.199005,211.199005,211.199005,98.561928,1465164
09/09/1997,215.143005,215.143005,215.143005,215.143005,100.402527,12775768
10/09/1997,216.895996,216.895996,216.895996,216.895996,101.220619,8784295
11/09/1997,213.828003,213.828003,213.828003,213.828003,99.788811,5845919
12/09/1997,212.514008,212.514008,212.514008,212.514008,99.175621,9762641
15/09/1997,214.266998,214.266998,214.266998,214.266998,99.993713,7047900
16/09/1997,216.457001,216.457001,216.457001,216.457001,101.015724,16545382
17/09/1997,218.210007,218.210007,218.210007,218.210007,101.833824,10832829
18/09/1997,216.018997,216.018997,216.018997,216.018997,100.811325,21362861
19/09/1997,218.647995,218.647995,218.647995,218.647995,102.038223,39229865
22/09/1997,216.018997,216.018997,216.018997,216.018997,100.811325,17633093
23/09/1997,207.694,207.694,207.694,207.694,96.926231,10833412
24/09/1997,209.447006,209.447006,209.447006,209.447006,97.744324,2857507
25/09/1997,206.378998,206.378998,206.378998,206.378998,96.312561,11751765
26/09/1997,209.007996,209.007996,209.007996,209.007996,97.539459,5977522
29/09/1997,210.322998,210.322998,210.322998,210.322998,98.153122,689026
30/09/1997,209.447006,209.447006,209.447006,209.447006,97.744324,13178631
01/10/1997,209.884995,209.884995,209.884995,209.884995,97.948723,6714705
02/10/1997,207.694,207.694,207.694,207.694,96.926231,4487882
03/10/1997,209.007996,209.007996,209.007996,209.007996,97.539459,4996332
06/10/1997,206.817993,206.817993,206.817993,206.817993,96.517418,2756853
07/10/1997,205.940994,205.940994,205.940994,205.940994,96.10817,2849395
08/10/1997,203.311996,203.311996,203.311996,203.311996,94.881248,4242266
09/10/1997,196.740005,196.740005,196.740005,196.740005,91.814262,4456746
10/10/1997,191.919998,191.919998,191.919998,191.919998,89.56485,2314595
13/10/1997,192.796005,192.796005,192.796005,192.796005,89.973671,1429758
14/10/1997,192.796005,192.796005,192.796005,192.796005,89.973671,5011959
15/10/1997,194.110992,194.110992,194.110992,194.110992,90.587326,2856967
16/10/1997,194.110992,194.110992,194.110992,194.110992,90.587326,3523745
17/10/1997,194.110992,194.110992,194.110992,194.110992,90.587326,1835725
20/10/1997,192.796005,192.796005,192.796005,192.796005,89.973671,2315038
21/10/1997,190.167007,190.167007,190.167007,190.167007,88.746788,806577
22/10/1997,180.089005,180.089005,180.089005,180.089005,84.043587,2396849
23/10/1997,166.505997,166.505997,166.505997,166.505997,77.704704,5986120
24/10/1997,163,163,163,163,76.068512,21466939
27/10/1997,154.237,154.237,154.237,154.237,71.979027,5101815
28/10/1997,153.360992,153.360992,153.360992,153.360992,71.570198,7985220
29/10/1997,156.865997,156.865997,156.865997,156.865997,73.205925,17554114
30/10/1997,149.854996,149.854996,149.854996,149.854996,69.934036,3306391
31/10/1997,151.432999,151.432999,151.432999,151.432999,70.670464,3370946
03/11/1997,153.798996,153.798996,153.798996,153.798996,71.774597,6602284
04/11/1997,154.237,154.237,154.237,154.237,71.979027,3687683
05/11/1997,153.798996,153.798996,153.798996,153.798996,71.774597,2925064
06/11/1997,160.371002,160.371002,160.371002,160.371002,74.841629,6982037
07/11/1997,150.731003,150.731003,150.731003,150.731003,70.342857,3029688
10/11/1997,151.608002,151.608002,151.608002,151.608002,70.752136,2973199
11/11/1997,156.427994,156.427994,156.427994,156.427994,73.001495,2066531
12/11/1997,155.990005,155.990005,155.990005,155.990005,72.797096,4271290
13/11/1997,152.483994,152.483994,152.483994,152.483994,71.160942,7879321
14/11/1997,147.225998,147.225998,147.225998,147.225998,68.707146,11153948
17/11/1997,153.360992,153.360992,153.360992,153.360992,71.570198,6945491
18/11/1997,148.979004,148.979004,148.979004,148.979004,69.52523,4081533
19/11/1997,153.360992,153.360992,153.360992,153.360992,71.570198,3754912
20/11/1997,149.854996,149.854996,149.854996,149.854996,69.934036,8433560
21/11/1997,149.679993,149.679993,149.679993,149.679993,69.852356,3445543
24/11/1997,146.350006,146.350006,146.350006,146.350006,68.298332,3178068
25/11/1997,139.776993,139.776993,139.776993,139.776993,65.230843,4467179
26/11/1997,134.518997,134.518997,134.518997,134.518997,62.777077,12685527
27/11/1997,130.136993,130.136993,130.136993,130.136993,60.732075,8164917
28/11/1997,127.945999,127.945999,127.945999,127.945999,59.709572,3703419
01/12/1997,128.384995,128.384995,128.384995,128.384995,59.914444,3047074
02/12/1997,127.508003,127.508003,127.508003,127.508003,59.505177,4209425
03/12/1997,128.209,128.209,128.209,128.209,59.832314,8842521
04/12/1997,129.524002,129.524002,129.524002,129.524002,60.445988,8893724
05/12/1997,135.834,135.834,135.834,135.834,63.390739,6523760
08/12/1997,134.080994,134.080994,134.080994,134.080994,62.572662,7335207
09/12/1997,134.343994,134.343994,134.343994,134.343994,62.695385,33555376
10/12/1997,133.466995,133.466995,133.466995,133.466995,62.28614,4974771
11/12/1997,129.699005,129.699005,129.699005,129.699005,60.527676,9977340
12/12/1997,129.085999,129.085999,129.085999,129.085999,60.241608,5468842
15/12/1997,135.834,135.834,135.834,135.834,63.390739,6346162
16/12/1997,135.834,135.834,135.834,135.834,63.390739,615178
17/12/1997,132.328003,132.328003,132.328003,132.328003,61.754574,6719501
18/12/1997,131.889999,131.889999,131.889999,131.889999,61.550152,4723482
19/12/1997,130.136993,130.136993,130.136993,130.136993,60.732075,4737878
22/12/1997,130.576004,130.576004,130.576004,130.576004,60.936954,2710134
23/12/1997,132.766006,132.766006,132.766006,132.766006,61.958992,1441775
24/12/1997,129.261002,129.261002,129.261002,129.261002,60.323269,313149
25/12/1997,129.261002,129.261002,129.261002,129.261002,60.323269,0
